#tissue.id	Term	go.id	go.term
BTO:0000089	blood	GO:0033085	negative regulation of T cell differentiation in thymus
BTO:0000089	blood	GO:0033086	negative regulation of extrathymic T cell differentiation
BTO:0000089	blood	GO:0033088	negative regulation of immature T cell proliferation in thymus
BTO:0000089	blood	GO:0033089	positive regulation of T cell differentiation in thymus
BTO:0000089	blood	GO:0033090	positive regulation of extrathymic T cell differentiation
BTO:0000089	blood	GO:0033092	positive regulation of immature T cell proliferation in thymus
BTO:0000089	blood	GO:0033153	T cell receptor V(D)J recombination
BTO:0000089	blood	GO:0034101	erythrocyte homeostasis
BTO:0000089	blood	GO:0034102	erythrocyte clearance
BTO:0000089	blood	GO:0034106	regulation of erythrocyte clearance
BTO:0000089	blood	GO:0034107	negative regulation of erythrocyte clearance
BTO:0000089	blood	GO:0034108	positive regulation of erythrocyte clearance
BTO:0000089	blood	GO:0034117	erythrocyte aggregation
BTO:0000089	blood	GO:0034118	regulation of erythrocyte aggregation
BTO:0000089	blood	GO:0034119	negative regulation of erythrocyte aggregation
BTO:0000089	blood	GO:0034120	positive regulation of erythrocyte aggregation
BTO:0000089	blood	GO:0034959	endothelin maturation
BTO:0000089	blood	GO:0035099	hemocyte migration
BTO:0000089	blood	GO:0035162	embryonic hemopoiesis
BTO:0000089	blood	GO:0035163	embryonic hemocyte differentiation
BTO:0000089	blood	GO:0035164	embryonic plasmatocyte differentiation
BTO:0000089	blood	GO:0035165	embryonic crystal cell differentiation
BTO:0000089	blood	GO:0035166	post-embryonic hemopoiesis
BTO:0000089	blood	GO:0035167	larval lymph gland hemopoiesis
BTO:0000089	blood	GO:0035168	larval lymph gland hemocyte differentiation
BTO:0000089	blood	GO:0035169	lymph gland plasmatocyte differentiation
BTO:0000089	blood	GO:0035170	lymph gland crystal cell differentiation
BTO:0000089	blood	GO:0035171	lamellocyte differentiation
BTO:0000089	blood	GO:0035172	hemocyte proliferation
BTO:0000089	blood	GO:0035203	regulation of lamellocyte differentiation
BTO:0000089	blood	GO:0035204	negative regulation of lamellocyte differentiation
BTO:0000089	blood	GO:0035205	positive regulation of lamellocyte differentiation
BTO:0000089	blood	GO:0035206	regulation of hemocyte proliferation
BTO:0000089	blood	GO:0035207	negative regulation of hemocyte proliferation
BTO:0000089	blood	GO:0035208	positive regulation of hemocyte proliferation
BTO:0000089	blood	GO:0035603	fibroblast growth factor receptor signaling pathway involved in hemopoiesis
BTO:0000089	blood	GO:0035703	monocyte migration into blood stream
BTO:0000089	blood	GO:0035806	modulation by organism of blood coagulation in other organism
BTO:0000089	blood	GO:0035807	positive regulation by organism of blood coagulation in other organism
BTO:0000089	blood	GO:0042093	T-helper cell differentiation
BTO:0000089	blood	GO:0042386	hemocyte differentiation
BTO:0000089	blood	GO:0042387	plasmatocyte differentiation
BTO:0000089	blood	GO:0042492	gamma-delta T cell differentiation
BTO:0000089	blood	GO:0042688	crystal cell differentiation
BTO:0000089	blood	GO:0042689	regulation of crystal cell differentiation
BTO:0000089	blood	GO:0042690	negative regulation of crystal cell differentiation
BTO:0000089	blood	GO:0042691	positive regulation of crystal cell differentiation
BTO:0000089	blood	GO:0042730	fibrinolysis
BTO:0000089	blood	GO:0043011	myeloid dendritic cell differentiation
BTO:0000089	blood	GO:0043131	enucleation
BTO:0000089	blood	GO:0043249	erythrocyte maturation
BTO:0000089	blood	GO:0043353	enucleate erythrocyte differentiation
BTO:0000089	blood	GO:0043354	enucleate erythrocyte maturation
BTO:0000089	blood	GO:0043362	nucleate erythrocyte maturation
BTO:0000089	blood	GO:0043363	nucleate erythrocyte differentiation
BTO:0000089	blood	GO:0043366	beta selection
BTO:0000089	blood	GO:0043367	CD4-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043368	positive T cell selection
BTO:0000089	blood	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment
BTO:0000089	blood	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment
BTO:0000089	blood	GO:0043374	CD8-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043375	CD8-positive, alpha-beta T cell lineage commitment
BTO:0000089	blood	GO:0043376	regulation of CD8-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043377	negative regulation of CD8-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation
BTO:0000089	blood	GO:0043379	memory T cell differentiation
BTO:0000089	blood	GO:0043380	regulation of memory T cell differentiation
BTO:0000089	blood	GO:0043381	negative regulation of memory T cell differentiation
BTO:0000089	blood	GO:0043382	positive regulation of memory T cell differentiation
BTO:0000089	blood	GO:0043383	negative T cell selection
BTO:0000089	blood	GO:0044179	hemolysis in other organism
BTO:0000089	blood	GO:0045058	T cell selection
BTO:0000089	blood	GO:0045059	positive thymic T cell selection
BTO:0000089	blood	GO:0045060	negative thymic T cell selection
BTO:0000089	blood	GO:0045061	thymic T cell selection
BTO:0000089	blood	GO:0045062	extrathymic T cell selection
BTO:0000089	blood	GO:0045063	T-helper 1 cell differentiation
BTO:0000089	blood	GO:0045064	T-helper 2 cell differentiation
BTO:0000089	blood	GO:0045065	cytotoxic T cell differentiation
BTO:0000089	blood	GO:0045066	regulatory T cell differentiation
BTO:0000089	blood	GO:0045067	positive extrathymic T cell selection
BTO:0000089	blood	GO:0045068	negative extrathymic T cell selection
BTO:0000089	blood	GO:0045577	regulation of B cell differentiation
BTO:0000089	blood	GO:0045578	negative regulation of B cell differentiation
BTO:0000089	blood	GO:0045579	positive regulation of B cell differentiation
BTO:0000089	blood	GO:0045580	regulation of T cell differentiation
BTO:0000089	blood	GO:0045581	negative regulation of T cell differentiation
BTO:0000089	blood	GO:0045582	positive regulation of T cell differentiation
BTO:0000089	blood	GO:0045583	regulation of cytotoxic T cell differentiation
BTO:0000089	blood	GO:0045584	negative regulation of cytotoxic T cell differentiation
BTO:0000089	blood	GO:0045585	positive regulation of cytotoxic T cell differentiation
BTO:0000089	blood	GO:0045586	regulation of gamma-delta T cell differentiation
BTO:0000089	blood	GO:0045587	negative regulation of gamma-delta T cell differentiation
BTO:0000089	blood	GO:0045588	positive regulation of gamma-delta T cell differentiation
BTO:0000089	blood	GO:0045589	regulation of regulatory T cell differentiation
BTO:0000089	blood	GO:0045590	negative regulation of regulatory T cell differentiation
BTO:0000089	blood	GO:0045591	positive regulation of regulatory T cell differentiation
BTO:0000089	blood	GO:0045610	regulation of hemocyte differentiation
BTO:0000089	blood	GO:0045611	negative regulation of hemocyte differentiation
BTO:0000089	blood	GO:0045612	positive regulation of hemocyte differentiation
BTO:0000089	blood	GO:0045613	regulation of plasmatocyte differentiation
BTO:0000089	blood	GO:0045614	negative regulation of plasmatocyte differentiation
BTO:0000089	blood	GO:0045615	positive regulation of plasmatocyte differentiation
BTO:0000089	blood	GO:0045619	regulation of lymphocyte differentiation
BTO:0000089	blood	GO:0045620	negative regulation of lymphocyte differentiation
BTO:0000089	blood	GO:0045621	positive regulation of lymphocyte differentiation
BTO:0000089	blood	GO:0045622	regulation of T-helper cell differentiation
BTO:0000089	blood	GO:0045623	negative regulation of T-helper cell differentiation
BTO:0000089	blood	GO:0045624	positive regulation of T-helper cell differentiation
BTO:0000089	blood	GO:0045625	regulation of T-helper 1 cell differentiation
BTO:0000089	blood	GO:0045626	negative regulation of T-helper 1 cell differentiation
BTO:0000089	blood	GO:0045627	positive regulation of T-helper 1 cell differentiation
BTO:0000089	blood	GO:0045628	regulation of T-helper 2 cell differentiation
BTO:0000089	blood	GO:0045629	negative regulation of T-helper 2 cell differentiation
BTO:0000089	blood	GO:0045630	positive regulation of T-helper 2 cell differentiation
BTO:0000089	blood	GO:0045637	regulation of myeloid cell differentiation
BTO:0000089	blood	GO:0045638	negative regulation of myeloid cell differentiation
BTO:0000089	blood	GO:0045639	positive regulation of myeloid cell differentiation
BTO:0000089	blood	GO:0045640	regulation of basophil differentiation
BTO:0000089	blood	GO:0045641	negative regulation of basophil differentiation
BTO:0000089	blood	GO:0045642	positive regulation of basophil differentiation
BTO:0000089	blood	GO:0045643	regulation of eosinophil differentiation
BTO:0000089	blood	GO:0045644	negative regulation of eosinophil differentiation
BTO:0000089	blood	GO:0045645	positive regulation of eosinophil differentiation
BTO:0000089	blood	GO:0045646	regulation of erythrocyte differentiation
BTO:0000089	blood	GO:0045647	negative regulation of erythrocyte differentiation
BTO:0000089	blood	GO:0045648	positive regulation of erythrocyte differentiation
BTO:0000089	blood	GO:0045649	regulation of macrophage differentiation
BTO:0000089	blood	GO:0045650	negative regulation of macrophage differentiation
BTO:0000089	blood	GO:0045651	positive regulation of macrophage differentiation
BTO:0000089	blood	GO:0045652	regulation of megakaryocyte differentiation
BTO:0000089	blood	GO:0045653	negative regulation of megakaryocyte differentiation
BTO:0000089	blood	GO:0045654	positive regulation of megakaryocyte differentiation
BTO:0000089	blood	GO:0045655	regulation of monocyte differentiation
BTO:0000089	blood	GO:0045656	negative regulation of monocyte differentiation
BTO:0000089	blood	GO:0045657	positive regulation of monocyte differentiation
BTO:0000089	blood	GO:0045658	regulation of neutrophil differentiation
BTO:0000089	blood	GO:0045659	negative regulation of neutrophil differentiation
BTO:0000089	blood	GO:0045660	positive regulation of neutrophil differentiation
BTO:0000089	blood	GO:0045670	regulation of osteoclast differentiation
BTO:0000089	blood	GO:0045671	negative regulation of osteoclast differentiation
BTO:0000089	blood	GO:0045672	positive regulation of osteoclast differentiation
BTO:0000089	blood	GO:0046632	alpha-beta T cell differentiation
BTO:0000089	blood	GO:0046637	regulation of alpha-beta T cell differentiation
BTO:0000089	blood	GO:0046638	positive regulation of alpha-beta T cell differentiation
BTO:0000089	blood	GO:0046639	negative regulation of alpha-beta T cell differentiation
BTO:0000089	blood	GO:0048821	erythrocyte development
BTO:0000089	blood	GO:0048822	enucleate erythrocyte development
BTO:0000089	blood	GO:0048823	nucleate erythrocyte development
BTO:0000089	blood	GO:0051136	regulation of NK T cell differentiation
BTO:0000089	blood	GO:0051137	negative regulation of NK T cell differentiation
BTO:0000089	blood	GO:0051138	positive regulation of NK T cell differentiation
BTO:0000089	blood	GO:0051917	regulation of fibrinolysis
BTO:0000089	blood	GO:0051918	negative regulation of fibrinolysis
BTO:0000089	blood	GO:0051919	positive regulation of fibrinolysis
BTO:0000089	blood	GO:0052331	hemolysis in other organism involved in symbiotic interaction
BTO:0000089	blood	GO:0060215	primitive hemopoiesis
BTO:0000089	blood	GO:0060216	definitive hemopoiesis
BTO:0000089	blood	GO:0060217	hemangioblast cell differentiation
BTO:0000089	blood	GO:0060218	hemopoietic stem cell differentiation
BTO:0000089	blood	GO:0060318	definitive erythrocyte differentiation
BTO:0000089	blood	GO:0060319	primitive erythrocyte differentiation
BTO:0000089	blood	GO:0060374	mast cell differentiation
BTO:0000089	blood	GO:0060375	regulation of mast cell differentiation
BTO:0000089	blood	GO:0060376	positive regulation of mast cell differentiation
BTO:0000089	blood	GO:0060377	negative regulation of mast cell differentiation
BTO:0000089	blood	GO:0070486	leukocyte aggregation
BTO:0000089	blood	GO:0070487	monocyte aggregation
BTO:0000089	blood	GO:0070488	neutrophil aggregation
BTO:0000089	blood	GO:0070489	T cell aggregation
BTO:0000089	blood	GO:0070527	platelet aggregation
BTO:0000089	blood	GO:0071425	hemopoietic stem cell proliferation
BTO:0000089	blood	GO:0071593	lymphocyte aggregation
BTO:0000089	blood	GO:0071594	thymocyte aggregation
BTO:0000089	blood	GO:0071892	thrombocyte activation
BTO:0000089	blood	GO:0072377	blood coagulation, common pathway
BTO:0000089	blood	GO:0072378	blood coagulation, fibrin clot formation
BTO:0000089	blood	GO:0072539	T-helper 17 cell differentiation
BTO:0000089	blood	GO:0072540	T-helper 17 cell lineage commitment
BTO:0000089	blood	GO:0072564	blood microparticle formation
BTO:0000089	blood	GO:0072565	endothelial microparticle formation
BTO:0000089	blood	GO:0072674	multinuclear osteoclast differentiation
BTO:0000089	blood	GO:0072675	osteoclast fusion
BTO:0000089	blood	GO:0090330	regulation of platelet aggregation
BTO:0000089	blood	GO:0090331	negative regulation of platelet aggregation
BTO:0000089	blood	GO:0097028	dendritic cell differentiation
BTO:0000089	blood	GO:0097029	mature dendritic cell differentiation
BTO:0000089	blood	GO:0097045	phosphatidylserine exposure on blood platelet
BTO:0000089	blood	GO:2000174	regulation of pro-T cell differentiation
BTO:0000089	blood	GO:2000175	negative regulation of pro-T cell differentiation
BTO:0000089	blood	GO:2000176	positive regulation of pro-T cell differentiation
BTO:0000089	blood	GO:2000260	regulation of blood coagulation, common pathway
BTO:0000089	blood	GO:2000261	negative regulation of blood coagulation, common pathway
BTO:0000089	blood	GO:2000262	positive regulation of blood coagulation, common pathway
BTO:0000089	blood	GO:2000263	regulation of blood coagulation, extrinsic pathway
BTO:0000089	blood	GO:2000264	negative regulation of blood coagulation, extrinsic pathway
BTO:0000089	blood	GO:2000265	positive regulation of blood coagulation, extrinsic pathway
BTO:0000089	blood	GO:2000266	regulation of blood coagulation, intrinsic pathway
BTO:0000089	blood	GO:2000267	negative regulation of blood coagulation, intrinsic pathway
BTO:0000089	blood	GO:2000268	positive regulation of blood coagulation, intrinsic pathway
BTO:0000089	blood	GO:2000319	regulation of T-helper 17 cell differentiation
BTO:0000089	blood	GO:2000320	negative regulation of T-helper 17 cell differentiation
BTO:0000089	blood	GO:2000321	positive regulation of T-helper 17 cell differentiation
BTO:0000089	blood	GO:2000328	regulation of T-helper 17 cell lineage commitment
BTO:0000089	blood	GO:2000329	negative regulation of T-helper 17 cell lineage commitment
BTO:0000089	blood	GO:2000330	positive regulation of T-helper 17 cell lineage commitment
BTO:0000089	blood	GO:2000332	regulation of blood microparticle formation
